carat,cut,color,clarity,depth,table,price,x,y,z,price_per_carat,price_per_carat_is_high
0.51,Good,D,VS2,63.7,57.0,2813.85,5.05,5.0,3.2,3264.705882352941,1
0.5,Good,G,VVS2,64.1,56.0,2815.5400000000004,5.02,5.06,3.23,3332.0,1
0.58,Ideal,F,VS2,62.1,55.0,2815.5400000000004,5.33,5.37,3.32,2872.4137931034484,1
0.7,Premium,J,SI1,61.6,58.0,2815.5400000000004,5.66,5.73,3.51,2380.0,1
0.7,Very Good,I,VS2,62.2,59.0,2815.5400000000004,5.64,5.71,3.53,2380.0,1
0.7,Very Good,J,SI1,61.9,58.0,2815.5400000000004,5.64,5.67,3.5,2380.0,1
0.58,Ideal,F,VS2,62.1,56.0,2815.5400000000004,5.33,5.37,3.32,2872.4137931034484,1
0.72,Very Good,J,SI1,62.7,56.0,2815.5400000000004,5.66,5.72,3.57,2313.888888888889,1
0.5,Ideal,H,SI1,61.3,56.0,2815.5400000000004,5.12,5.16,3.15,3332.0,1
0.5,Ideal,H,SI1,61.3,54.0,2815.5400000000004,5.12,5.16,3.15,3332.0,1
0.5,Premium,F,VS1,62.9,58.0,2815.5400000000004,5.09,5.05,3.19,3332.0,1
0.5,Premium,F,VS1,59.9,61.0,2815.5400000000004,5.16,5.13,3.08,3332.0,1
0.68,Premium,H,SI1,59.5,59.0,2815.5400000000004,5.77,5.73,3.42,2450.0,1
0.58,Very Good,F,VS2,63.0,59.0,2817.23,5.27,5.39,3.36,2874.137931034483,1
0.55,Ideal,E,VS2,61.8,57.0,2817.23,5.27,5.34,3.28,3030.9090909090905,1
0.55,Ideal,E,VS2,61.4,56.0,2817.23,5.26,5.32,3.25,3030.9090909090905,1
0.55,Very Good,G,VS1,59.4,62.0,2817.23,5.32,5.36,3.17,3030.9090909090905,1
0.55,Ideal,G,VS1,61.3,57.0,2817.23,5.25,5.28,3.23,3030.9090909090905,1
0.72,Premium,J,SI2,60.3,58.0,2817.23,5.81,5.73,3.48,2315.277777777778,1
0.54,Premium,F,VS2,58.2,60.0,2817.23,5.39,5.34,3.12,3087.037037037037,1
0.54,Premium,D,SI1,60.0,58.0,2817.23,5.3,5.26,3.17,3087.037037037037,1
0.54,Very Good,D,SI1,63.2,55.0,2817.23,5.21,5.17,3.28,3087.037037037037,1
0.54,Premium,F,VS2,58.9,59.0,2817.23,5.37,5.32,3.15,3087.037037037037,1
0.63,Premium,I,VS1,62.0,58.0,2817.23,5.52,5.45,3.4,2646.031746031746,1
0.56,Premium,E,VS2,61.1,59.0,2818.92,5.34,5.27,3.24,2978.5714285714284,1
0.51,Very Good,H,VVS1,60.9,56.0,2818.92,5.17,5.22,3.16,3270.5882352941176,1
0.51,Very Good,G,VS1,61.1,56.0,2818.92,5.17,5.2,3.17,3270.5882352941176,1
0.55,Ideal,H,VVS2,61.9,56.0,2818.92,5.22,5.25,3.24,3032.7272727272725,1
0.55,Ideal,H,VVS2,62.1,55.0,2818.92,5.25,5.28,3.27,3032.7272727272725,1
0.55,Ideal,H,VVS2,61.6,55.0,2818.92,5.3,5.31,3.26,3032.7272727272725,1
0.55,Ideal,H,VVS2,60.7,55.0,2818.92,5.32,5.34,3.24,3032.7272727272725,1
0.51,Good,D,VS2,63.5,56.0,2818.92,5.07,5.1,3.23,3270.5882352941176,1
0.51,Very Good,D,VS2,62.5,58.0,2818.92,5.12,5.18,3.22,3270.5882352941176,1
0.51,Good,D,VS2,63.5,56.0,2818.92,5.04,5.1,3.22,3270.5882352941176,1
0.52,Premium,E,VS1,61.6,58.0,2818.92,5.14,5.18,3.18,3207.6923076923076,1
0.51,Good,D,VS2,63.1,58.0,2818.92,5.08,5.13,3.22,3270.5882352941176,1
0.52,Ideal,E,VS1,62.5,56.0,2818.92,5.11,5.16,3.21,3207.6923076923076,1
0.52,Ideal,E,VS1,62.6,57.0,2818.92,5.11,5.15,3.21,3207.6923076923076,1
0.51,Ideal,H,VS1,62.0,56.0,2818.92,5.14,5.17,3.2,3270.5882352941176,1
0.51,Ideal,H,VS1,61.6,55.0,2818.92,5.17,5.19,3.19,3270.5882352941176,1
0.51,Ideal,G,VS1,61.9,56.0,2818.92,5.11,5.14,3.17,3270.5882352941176,1
0.51,Ideal,G,VS1,61.7,56.0,2818.92,5.1,5.2,3.18,3270.5882352941176,1
0.51,Ideal,G,VS1,60.4,59.0,2818.92,5.16,5.21,3.13,3270.5882352941176,1
0.61,Good,G,VS2,59.9,61.0,2818.92,5.48,5.6,3.32,2734.4262295081967,1
0.55,Premium,G,VS2,62.3,56.0,2818.92,5.29,5.24,3.28,3032.7272727272725,1
0.55,Ideal,E,SI1,60.7,57.0,2818.92,5.3,5.27,3.21,3032.7272727272725,1
0.55,Ideal,E,SI1,60.6,56.0,2818.92,5.33,5.3,3.22,3032.7272727272725,1
0.55,Ideal,E,SI1,61.7,57.0,2818.92,5.27,5.23,3.24,3032.7272727272725,1
0.55,Ideal,E,SI1,61.7,56.0,2818.92,5.29,5.24,3.25,3032.7272727272725,1
0.55,Premium,E,SI1,61.2,59.0,2818.92,5.28,5.25,3.22,3032.7272727272725,1
0.55,Premium,E,SI1,61.0,61.0,2818.92,5.3,5.25,3.22,3032.7272727272725,1
0.55,Ideal,E,SI1,61.4,55.0,2818.92,5.29,5.26,3.24,3032.7272727272725,1
0.55,Ideal,E,SI1,62.3,56.0,2818.92,5.26,5.23,3.27,3032.7272727272725,1
0.55,Ideal,E,SI1,62.1,55.0,2818.92,5.26,5.21,3.25,3032.7272727272725,1
0.51,Fair,D,VS2,64.4,54.0,2818.92,5.06,5.03,3.25,3270.5882352941176,1
0.55,Very Good,E,VS2,62.3,61.0,2820.6100000000006,5.16,5.21,3.23,3034.5454545454545,1
0.51,Ideal,H,VVS2,61.2,57.0,2820.6100000000006,5.14,5.19,3.16,3272.549019607843,1
0.54,Ideal,F,SI1,61.8,56.0,2820.6100000000006,5.22,5.23,3.23,3090.7407407407404,1
0.54,Ideal,I,IF,60.8,56.0,2820.6100000000006,5.28,5.37,3.24,3090.7407407407404,1
0.6,Very Good,F,SI1,60.3,59.0,2822.3,5.42,5.5,3.29,2783.3333333333335,1
0.58,Ideal,E,VS2,61.9,56.0,2822.3,5.34,5.38,3.32,2879.3103448275865,1
0.57,Ideal,E,SI1,60.8,55.0,2822.3,5.39,5.41,3.28,2929.824561403509,1
0.52,Very Good,E,VS2,63.3,56.0,2822.3,5.12,5.08,3.23,3211.5384615384614,1
0.5,Very Good,D,VS1,63.7,57.0,2823.9900000000002,5.08,5.13,3.25,3342.0,1
0.58,Ideal,H,VS1,61.2,55.0,2823.9900000000002,5.39,5.42,3.31,2881.034482758621,1
0.59,Ideal,D,SI1,61.7,56.0,2823.9900000000002,5.39,5.43,3.34,2832.2033898305085,1
0.51,Very Good,E,VS2,59.5,63.0,2823.9900000000002,5.22,5.17,3.09,3276.470588235294,1
0.57,Premium,E,VS2,62.9,57.0,2825.68,5.29,5.24,3.31,2933.3333333333335,1
0.35,Ideal,D,VVS1,61.4,55.0,2825.68,4.55,4.57,2.8,4777.142857142858,1
0.56,Ideal,F,VS2,61.6,56.0,2825.68,5.28,5.31,3.26,2985.7142857142853,1
0.54,Ideal,D,VS2,61.1,56.0,2825.68,5.23,5.27,3.21,3096.296296296296,1
0.7,Fair,J,VS2,64.6,58.0,2825.68,5.58,5.56,3.6,2388.571428571429,1
0.7,Very Good,I,SI2,63.2,60.0,2825.68,5.62,5.55,3.53,2388.571428571429,1
0.5,Premium,E,VS1,60.1,58.0,2825.68,5.21,5.17,3.12,3344.0,1
0.55,Ideal,D,VS2,61.6,57.0,2827.3700000000003,5.25,5.3,3.25,3041.8181818181815,1
0.67,Ideal,F,SI2,62.0,58.0,2827.3700000000003,5.6,5.63,3.48,2497.0149253731342,1
0.52,Good,E,VS2,58.3,61.0,2827.3700000000003,5.26,5.31,3.08,3217.3076923076924,1
0.72,Good,H,SI2,64.1,58.0,2829.0600000000004,5.65,5.68,3.63,2325.0,1
0.53,Ideal,H,VVS2,61.8,56.0,2829.0600000000004,5.2,5.22,3.22,3158.490566037736,1
0.51,Ideal,D,VS2,61.5,56.0,2829.0600000000004,5.21,5.17,3.19,3282.3529411764707,1
0.61,Very Good,G,VS2,63.0,58.0,2830.75,5.4,5.43,3.41,2745.9016393442625,1
0.71,Very Good,J,VS2,62.1,58.0,2830.75,5.71,5.73,3.55,2359.154929577465,1
0.5,Premium,E,VS1,62.4,59.0,2830.75,5.06,5.1,3.17,3350.0,1
0.5,Very Good,E,VS1,62.7,56.0,2830.75,5.09,5.12,3.2,3350.0,1
0.5,Very Good,E,VS1,61.7,57.0,2830.75,5.12,5.16,3.17,3350.0,1
0.5,Ideal,E,VS1,61.9,55.0,2830.75,5.08,5.13,3.16,3350.0,1
0.7,Good,I,SI2,63.5,56.0,2830.75,5.59,5.63,3.56,2392.857142857143,1
0.5,Premium,E,VS1,62.2,58.0,2830.75,5.03,5.06,3.14,3350.0,1
0.51,Ideal,E,VS2,61.9,55.0,2830.75,5.1,5.14,3.17,3284.3137254901962,1
0.52,Ideal,G,SI1,61.2,55.0,2830.75,5.2,5.23,3.19,3221.153846153846,1
0.52,Ideal,G,SI1,61.4,56.0,2830.75,5.18,5.21,3.19,3221.153846153846,1
0.55,Ideal,E,SI1,61.7,54.0,2830.75,5.26,5.27,3.25,3045.454545454545,1
0.55,Very Good,F,VS2,61.8,57.0,2832.4400000000005,5.23,5.28,3.25,3047.272727272727,1
0.54,Very Good,E,VS1,61.7,58.0,2832.4400000000005,5.24,5.27,3.24,3103.7037037037035,1
0.53,Ideal,E,VS2,61.5,56.0,2832.4400000000005,5.18,5.23,3.2,3162.264150943396,1
0.53,Ideal,E,VS2,61.8,56.0,2832.4400000000005,5.17,5.21,3.21,3162.264150943396,1
0.5,Premium,E,VS2,62.6,58.0,2832.4400000000005,5.12,5.07,3.19,3352.0,1
0.5,Ideal,E,VS2,62.9,55.0,2832.4400000000005,5.11,5.07,3.2,3352.0,1
0.5,Premium,E,VS2,62.9,60.0,2832.4400000000005,5.1,5.07,3.2,3352.0,1
0.5,Premium,E,VS2,62.0,58.0,2832.4400000000005,5.09,5.07,3.15,3352.0,1
0.5,Ideal,E,VS2,62.0,56.0,2832.4400000000005,5.1,5.06,3.15,3352.0,1
0.5,Ideal,E,VS2,62.3,57.0,2832.4400000000005,5.08,5.04,3.15,3352.0,1
0.5,Premium,E,VS2,62.8,60.0,2832.4400000000005,5.08,5.02,3.17,3352.0,1
0.5,Premium,E,VS2,62.7,59.0,2832.4400000000005,5.06,5.02,3.16,3352.0,1
0.72,Premium,F,SI2,61.3,59.0,2832.4400000000005,5.81,5.76,3.55,2327.777777777778,1
0.76,Premium,G,SI2,58.8,59.0,2832.4400000000005,5.97,5.93,3.5,2205.2631578947367,1
0.57,Premium,F,SI1,59.5,60.0,2832.4400000000005,5.43,5.42,3.23,2940.350877192983,1
0.52,Ideal,D,VS2,60.3,56.0,2834.13,5.24,5.27,3.17,3225.0,1
0.56,Ideal,D,SI1,61.9,55.0,2834.13,5.29,5.31,3.28,2994.642857142857,1
0.51,Very Good,D,VS2,62.2,57.0,2835.82,5.11,5.14,3.19,3290.1960784313724,1
0.51,Ideal,D,VS2,62.2,58.0,2835.82,5.1,5.12,3.18,3290.1960784313724,1
0.5,Ideal,D,VS2,61.7,53.0,2835.82,5.14,5.16,3.18,3356.0,1
0.51,Ideal,D,VS2,62.4,55.0,2835.82,5.12,5.14,3.2,3290.1960784313724,1
0.53,Ideal,H,VS1,61.7,56.0,2835.82,5.21,5.23,3.22,3166.0377358490564,1
0.53,Ideal,H,VS1,61.6,55.0,2835.82,5.2,5.22,3.21,3166.0377358490564,1
0.53,Ideal,H,VS1,61.8,56.0,2835.82,5.22,5.26,3.24,3166.0377358490564,1
0.5,Ideal,E,VS1,62.4,58.0,2835.82,5.04,5.06,3.15,3356.0,1
0.5,Good,F,VVS2,64.5,62.3,2835.82,4.92,4.93,3.17,3356.0,1
0.53,Very Good,E,VS2,63.5,59.0,2835.82,5.17,5.13,3.27,3166.0377358490564,1
0.6,Very Good,H,VS1,60.2,60.0,2837.5100000000007,5.45,5.48,3.29,2798.3333333333335,1
0.56,Very Good,F,SI1,60.0,57.0,2837.5100000000007,5.41,5.38,3.24,2998.2142857142853,1
0.55,Ideal,F,VS2,61.3,55.0,2837.5100000000007,5.29,5.31,3.25,3052.7272727272725,1
0.52,Ideal,D,VS2,62.0,56.0,2837.5100000000007,5.17,5.19,3.21,3228.846153846154,1
0.5,Ideal,F,VS1,62.0,55.1,2837.5100000000007,5.05,5.11,3.16,3358.0,1
0.5,Ideal,F,VS1,62.5,52.4,2837.5100000000007,5.07,5.11,3.18,3358.0,1
0.51,Very Good,F,VS1,60.0,59.0,2839.2000000000003,5.18,5.22,3.12,3294.1176470588234,1
0.52,Very Good,F,VS2,60.0,61.5,2839.2000000000003,5.19,5.23,3.13,3230.7692307692305,1
0.58,Ideal,I,VVS1,62.1,56.0,2839.2000000000003,5.32,5.34,3.31,2896.551724137931,1
0.54,Ideal,F,VS2,60.5,56.0,2839.2000000000003,5.27,5.29,3.2,3111.111111111111,1
0.54,Ideal,F,VS2,59.8,58.0,2839.2000000000003,5.29,5.34,3.18,3111.111111111111,1
0.51,Ideal,F,VS1,60.4,56.0,2839.2000000000003,5.18,5.21,3.14,3294.1176470588234,1
0.57,Good,F,VS2,60.0,61.0,2839.2000000000003,5.36,5.43,3.24,2947.3684210526317,1
0.54,Ideal,I,VVS1,62.7,57.0,2840.8900000000003,5.22,5.14,3.25,3112.9629629629626,1
0.61,Ideal,F,SI1,61.4,56.0,2840.8900000000003,5.46,5.42,3.34,2755.7377049180327,1
1.0,Premium,J,I1,58.3,58.0,2840.8900000000003,6.61,6.51,3.82,1681.0,1
0.53,Very Good,D,VS2,62.6,58.0,2842.58,5.14,5.18,3.23,3173.584905660377,1
0.52,Very Good,E,VS1,60.7,54.0,2842.58,5.22,5.29,3.19,3234.6153846153843,1
0.5,Very Good,D,VS2,61.2,55.0,2842.58,5.07,5.12,3.12,3364.0,1
0.56,Ideal,G,VS1,60.7,57.0,2842.58,5.27,5.34,3.22,3003.5714285714284,1
0.55,Ideal,F,VS1,60.3,57.0,2842.58,5.32,5.37,3.23,3058.181818181818,1
0.51,Ideal,E,SI1,61.5,57.0,2842.58,5.11,5.16,3.16,3298.0392156862745,1
0.55,Good,F,VS1,59.5,62.0,2842.58,5.3,5.35,3.17,3058.181818181818,1
0.64,Premium,E,SI1,61.2,62.0,2842.58,5.56,5.52,3.39,2628.125,1
0.52,Ideal,E,SI1,61.0,57.0,2842.58,5.22,5.2,3.18,3234.6153846153843,1
0.58,Ideal,E,VS2,62.3,54.0,2844.2700000000004,5.39,5.43,3.37,2901.724137931035,1
0.58,Ideal,E,VS2,61.7,57.0,2844.2700000000004,5.35,5.42,3.32,2901.724137931035,1
0.43,Ideal,G,IF,61.3,55.0,2844.2700000000004,4.86,4.89,2.99,3913.953488372093,1
0.53,Ideal,F,VS2,62.3,55.0,2844.2700000000004,5.2,5.17,3.23,3175.4716981132074,1
0.53,Ideal,D,SI1,62.3,56.0,2844.2700000000004,5.18,5.15,3.22,3175.4716981132074,1
0.53,Ideal,D,SI1,62.0,57.0,2844.2700000000004,5.23,5.19,3.23,3175.4716981132074,1
0.5,Premium,D,VS2,61.1,58.0,2844.2700000000004,5.18,5.09,3.14,3366.0,1
0.54,Ideal,E,VS2,61.8,55.0,2845.9600000000005,5.26,5.22,3.24,3118.5185185185182,1
0.57,Ideal,F,VS2,61.6,56.0,2845.9600000000005,5.37,5.34,3.3,2954.385964912281,1
0.54,Premium,G,VS1,61.1,59.0,2845.9600000000005,5.2,5.24,3.19,3118.5185185185182,1
0.57,Ideal,D,SI1,61.4,55.0,2845.9600000000005,5.34,5.35,3.28,2954.385964912281,1
0.5,Ideal,H,VVS1,61.4,57.0,2845.9600000000005,5.08,5.11,3.12,3368.0,1
0.59,Ideal,D,SI1,62.1,56.0,2845.9600000000005,5.36,5.4,3.34,2854.237288135593,1
0.54,Ideal,G,VS1,61.4,57.0,2845.9600000000005,5.23,5.2,3.2,3118.5185185185182,1
0.5,Premium,E,VS2,59.3,62.0,2845.9600000000005,5.25,5.18,3.09,3368.0,1
0.56,Ideal,F,SI1,61.1,55.9,2847.65,5.33,5.35,3.26,3008.928571428571,1
0.54,Good,G,VS1,60.8,62.0,2847.65,5.22,5.24,3.18,3120.37037037037,1
0.56,Very Good,G,VS1,60.2,56.0,2849.34,5.35,5.37,3.23,3010.7142857142853,1
0.55,Ideal,H,VS1,61.2,56.0,2849.34,5.26,5.3,3.23,3065.454545454545,1
0.81,Fair,H,SI2,66.2,58.0,2851.03,5.78,5.74,3.81,2082.716049382716,1
0.51,Ideal,D,SI1,60.4,55.0,2851.03,5.48,5.18,3.16,3307.843137254902,1
0.56,Ideal,H,VS2,62.4,56.0,2851.03,5.27,5.23,3.28,3012.4999999999995,1
0.51,Ideal,F,VS2,61.4,56.0,2851.03,5.16,5.13,3.16,3307.843137254902,1
0.51,Ideal,F,VS2,60.6,56.0,2851.03,5.19,5.17,3.14,3307.843137254902,1
0.51,Premium,F,VS2,61.0,58.0,2851.03,5.17,5.1,3.13,3307.843137254902,1
0.51,Premium,F,VS2,62.1,58.0,2851.03,5.12,5.09,3.17,3307.843137254902,1
0.51,Ideal,F,VS2,62.9,55.0,2851.03,5.12,5.08,3.21,3307.843137254902,1
0.51,Ideal,F,VS2,62.9,57.0,2851.03,5.11,5.09,3.21,3307.843137254902,1
0.51,Ideal,D,SI1,61.8,55.0,2851.03,5.18,5.14,3.19,3307.843137254902,1
0.51,Premium,D,SI1,60.1,60.0,2851.03,5.17,5.15,3.1,3307.843137254902,1
0.51,Premium,D,SI1,61.0,60.0,2851.03,5.18,5.15,3.15,3307.843137254902,1
0.51,Premium,D,SI1,60.3,59.0,2851.03,5.22,5.2,3.14,3307.843137254902,1
0.51,Premium,D,SI1,62.3,57.0,2851.03,5.13,5.08,3.18,3307.843137254902,1
0.51,Ideal,D,SI1,62.4,57.0,2851.03,5.13,5.09,3.19,3307.843137254902,1
0.51,Ideal,D,SI1,61.6,56.0,2851.03,5.12,5.1,3.15,3307.843137254902,1
0.51,Ideal,D,SI1,61.7,55.0,2851.03,5.16,5.11,3.17,3307.843137254902,1
0.51,Premium,D,SI1,61.6,58.0,2851.03,5.14,5.12,3.16,3307.843137254902,1
0.51,Premium,D,SI1,60.9,59.0,2851.03,5.19,5.13,3.14,3307.843137254902,1
0.51,Premium,D,SI1,60.1,60.0,2851.03,5.18,5.14,3.1,3307.843137254902,1
0.51,Ideal,D,SI1,62.8,56.0,2851.03,5.09,5.07,3.19,3307.843137254902,1
0.51,Ideal,F,VS2,63.2,57.0,2851.03,5.08,5.05,3.2,3307.843137254902,1
0.54,Premium,E,VS2,59.0,60.0,2851.03,5.38,5.32,3.15,3124.074074074074,1
0.56,Very Good,H,VS1,59.8,56.0,2852.7200000000003,5.35,5.38,3.21,3014.285714285714,1
0.5,Very Good,D,VS2,63.0,57.0,2852.7200000000003,5.03,5.06,3.18,3376.0,1
0.64,Very Good,F,SI1,60.7,59.0,2852.7200000000003,5.51,5.59,3.37,2637.5,1
0.53,Good,F,VS1,64.2,56.0,2852.7200000000003,5.11,5.14,3.29,3184.9056603773583,1
0.52,Ideal,E,VS2,62.6,57.0,2854.4100000000003,5.09,5.17,3.21,3248.076923076923,1
0.52,Good,G,VS1,63.3,55.0,2854.4100000000003,5.09,5.12,3.23,3248.076923076923,1
0.52,Ideal,E,VS2,61.8,55.0,2854.4100000000003,5.17,5.19,3.2,3248.076923076923,1
0.52,Ideal,G,VS1,62.3,55.0,2854.4100000000003,5.14,5.16,3.21,3248.076923076923,1
0.52,Ideal,E,VS2,61.1,57.0,2854.4100000000003,5.18,5.2,3.17,3248.076923076923,1
0.52,Ideal,E,VS2,59.5,57.0,2854.4100000000003,5.25,5.27,3.13,3248.076923076923,1
0.52,Premium,G,VS1,61.2,60.0,2854.4100000000003,5.13,5.19,3.16,3248.076923076923,1
0.52,Premium,E,VS2,60.7,58.0,2854.4100000000003,5.17,5.21,3.15,3248.076923076923,1
0.52,Very Good,E,VS2,60.3,60.0,2854.4100000000003,5.17,5.21,3.13,3248.076923076923,1
0.52,Very Good,E,VS2,62.5,56.0,2854.4100000000003,5.15,5.18,3.23,3248.076923076923,1
0.52,Ideal,E,VS2,62.2,56.0,2854.4100000000003,5.11,5.15,3.19,3248.076923076923,1
0.52,Ideal,E,VS2,61.1,55.0,2854.4100000000003,5.2,5.27,3.2,3248.076923076923,1
0.52,Ideal,G,VS1,62.7,56.0,2854.4100000000003,5.14,5.16,3.23,3248.076923076923,1
0.52,Very Good,G,VS1,61.1,58.0,2854.4100000000003,5.16,5.19,3.16,3248.076923076923,1
0.52,Premium,G,VS1,62.4,59.0,2854.4100000000003,5.13,5.16,3.21,3248.076923076923,1
0.52,Ideal,E,VS2,61.7,55.0,2854.4100000000003,5.16,5.21,3.2,3248.076923076923,1
0.52,Very Good,G,VS1,61.7,56.0,2854.4100000000003,5.17,5.21,3.2,3248.076923076923,1
0.52,Ideal,G,VS1,61.1,55.0,2854.4100000000003,5.15,5.19,3.16,3248.076923076923,1
0.52,Ideal,G,VS1,61.8,55.0,2854.4100000000003,5.17,5.21,3.21,3248.076923076923,1
0.52,Very Good,G,VS1,62.4,60.0,2854.4100000000003,5.11,5.12,3.19,3248.076923076923,1
0.52,Ideal,G,VS1,60.9,55.0,2854.4100000000003,5.16,5.22,3.16,3248.076923076923,1
0.52,Ideal,E,VS2,61.2,56.0,2854.4100000000003,5.16,5.23,3.18,3248.076923076923,1
0.52,Ideal,G,VS1,62.4,56.0,2854.4100000000003,5.11,5.15,3.2,3248.076923076923,1
0.52,Ideal,G,VS1,62.7,57.0,2854.4100000000003,5.12,5.15,3.22,3248.076923076923,1
0.52,Ideal,E,VS2,62.0,55.0,2854.4100000000003,5.14,5.19,3.2,3248.076923076923,1
0.52,Ideal,E,VS2,61.9,56.0,2854.4100000000003,5.12,5.16,3.18,3248.076923076923,1
0.57,Premium,F,VS1,59.9,59.0,2854.4100000000003,5.35,5.4,3.22,2963.1578947368425,1
0.52,Very Good,E,VS2,60.9,57.0,2854.4100000000003,5.17,5.2,3.16,3248.076923076923,1
0.52,Premium,G,VS1,62.6,59.0,2854.4100000000003,5.08,5.11,3.19,3248.076923076923,1
0.52,Very Good,E,VS2,62.3,57.0,2854.4100000000003,5.1,5.17,3.2,3248.076923076923,1
0.52,Ideal,E,VS2,60.9,57.0,2854.4100000000003,5.21,5.23,3.18,3248.076923076923,1
0.52,Ideal,H,VS2,61.7,55.0,2854.4100000000003,5.2,5.23,3.22,3248.076923076923,1
0.52,Ideal,D,VS2,62.1,57.0,2854.4100000000003,5.13,5.17,3.2,3248.076923076923,1
0.51,Ideal,G,VS1,62.4,57.0,2854.4100000000003,5.1,5.13,3.19,3311.7647058823527,1
0.56,Ideal,I,IF,61.9,54.0,2854.4100000000003,5.29,5.34,3.29,3016.0714285714284,1
0.53,Ideal,E,VS2,62.1,54.6,2856.1,5.19,5.21,3.23,3188.6792452830186,1
0.5,Ideal,D,VS2,61.9,55.0,2856.1,5.09,5.12,3.16,3380.0,1
0.5,Ideal,D,VS2,61.9,57.0,2856.1,5.08,5.1,3.15,3380.0,1
0.58,Ideal,G,SI1,61.5,56.0,2856.1,5.35,5.38,3.3,2913.7931034482763,1
0.5,Good,G,VVS2,61.2,63.3,2856.1,5.06,5.08,3.1,3380.0,1
0.47,Good,E,VVS1,64.0,62.0,2856.1,4.9,4.97,3.16,3595.744680851064,1
0.5,Good,E,VS1,60.3,62.0,2856.1,5.1,5.11,3.08,3380.0,1
0.71,Premium,J,SI1,62.4,61.0,2856.1,5.68,5.63,3.53,2380.281690140845,1
0.61,Ideal,D,SI2,59.9,57.0,2856.1,5.55,5.53,3.32,2770.4918032786886,1
0.71,Fair,G,SI2,65.6,56.0,2857.7900000000004,5.54,5.49,3.63,2381.6901408450703,1
0.54,Premium,F,VS2,62.4,58.0,2857.7900000000004,5.25,5.2,3.26,3131.4814814814813,1
0.57,Ideal,G,VS2,61.5,55.0,2857.7900000000004,5.33,5.37,3.29,2966.666666666667,1
0.5,Ideal,F,VS2,62.7,56.0,2857.7900000000004,5.07,5.1,3.19,3382.0,1
0.56,Ideal,H,VS1,62.2,55.3,2857.7900000000004,5.26,5.31,3.28,3019.642857142857,1
0.52,Ideal,G,VS1,60.8,55.0,2857.7900000000004,5.2,5.26,3.18,3251.9230769230767,1
0.51,Ideal,G,VS1,61.9,56.0,2857.7900000000004,5.12,5.16,3.18,3315.6862745098038,1
0.56,Ideal,E,SI1,61.6,56.0,2857.7900000000004,5.29,5.33,3.27,3019.642857142857,1
0.69,Fair,G,SI2,65.4,63.0,2857.7900000000004,5.49,5.43,3.57,2450.7246376811595,1
0.7,Fair,J,VVS1,67.6,54.0,2857.7900000000004,5.56,5.41,3.71,2415.714285714286,1
0.5,Very Good,F,VS1,62.0,58.0,2859.48,5.08,5.11,3.16,3384.0,1
0.55,Very Good,D,SI1,60.7,58.0,2859.48,5.24,5.3,3.2,3076.363636363636,1
0.55,Very Good,D,SI1,61.2,58.0,2859.48,5.24,5.29,3.22,3076.363636363636,1
0.55,Ideal,F,VS2,61.7,57.0,2859.48,5.24,5.29,3.25,3076.363636363636,1
0.55,Ideal,F,VS2,61.1,57.0,2859.48,5.27,5.3,3.23,3076.363636363636,1
0.55,Ideal,F,VS2,61.1,56.0,2859.48,5.27,5.31,3.23,3076.363636363636,1
0.55,Premium,D,SI1,61.0,58.0,2859.48,5.27,5.29,3.22,3076.363636363636,1
0.55,Ideal,F,VS2,61.7,56.0,2859.48,5.26,5.3,3.26,3076.363636363636,1
0.55,Very Good,F,VS2,61.7,56.0,2859.48,5.25,5.29,3.25,3076.363636363636,1
0.55,Ideal,D,SI1,60.6,56.0,2859.48,5.27,5.32,3.21,3076.363636363636,1
0.61,Ideal,J,VVS1,60.9,56.0,2859.48,5.45,5.51,3.34,2773.7704918032787,1
0.53,Ideal,G,VS1,62.2,55.0,2859.48,5.18,5.21,3.23,3192.452830188679,1
0.69,Fair,I,VS1,57.9,63.0,2859.48,5.73,5.77,3.33,2452.1739130434785,1
0.53,Very Good,F,VS2,59.2,58.0,2861.17,5.29,5.31,3.14,3194.3396226415093,1
0.4,Ideal,D,VVS2,61.2,56.0,2861.17,4.76,4.78,2.92,4232.5,1
0.32,Good,E,SI1,63.3,55.0,885.5600000000001,4.33,4.36,2.75,1637.5,1
0.3,Very Good,H,VVS2,61.5,57.0,887.25,4.32,4.36,2.66,1750.0,1
0.28,Very Good,H,VVS1,62.9,54.0,887.25,4.2,4.23,2.65,1874.9999999999998,1
0.25,Very Good,G,VVS1,61.7,56.0,887.25,4.07,4.09,2.51,2100.0,1
0.25,Very Good,G,VVS1,63.0,54.0,887.25,4.02,4.04,2.54,2100.0,1
0.25,Very Good,G,VVS1,61.8,56.0,887.25,4.03,4.06,2.5,2100.0,1
0.25,Very Good,G,VVS1,60.6,55.0,887.25,4.12,4.14,2.5,2100.0,1
0.25,Very Good,G,VVS1,61.8,57.0,887.25,4.04,4.07,2.5,2100.0,1
0.25,Very Good,G,VVS1,61.4,56.0,887.25,4.04,4.07,2.49,2100.0,1
0.23,Very Good,F,VVS1,60.7,55.0,887.25,3.98,4.0,2.42,2282.608695652174,1
0.36,Ideal,J,VVS2,61.7,55.0,887.25,4.61,4.63,2.85,1458.3333333333335,1
0.25,Ideal,G,VVS2,62.0,54.0,887.25,4.05,4.08,2.52,2100.0,1
0.25,Ideal,G,VVS2,62.1,57.0,887.25,4.01,4.07,2.5,2100.0,1
